OBJECTID,ID_SERV,INFO,NOM,AIRE_JEUX,ATHLETISME,BASEBALL_S,BASKETBALL,FOOTBALL,JEUX_EAU,RANDONNEE,ROULI_ROUL,SOCCER,SKI_FOND,TENNIS,TOBBOGAN_G,VOLLEY_BALL,PATIN_ROUE,RAQUETTES,PATAUGEOIRE,PISC_EXT,PATINOIRE_E,SUM_SERVICES,Shape_Length,Shape_Area,HECTARES,HaTypo,TypoParcCL6
76,7457.000000000000000,SAINT-LAURENT,PARC DR. BERNAD-PAQUET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1307.485920926459400,36974.498299982894000,3.697449829998289,b. 1 à 5 ha,B
77,6762.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,FAIRVIEW,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,9,856.811117931497510,36665.963500072001000,3.666596350007200,b. 1 à 5 ha,D
78,6691.000000000000000,BEACONSFIELD-BAIE D'URFE,ALLAN HILL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1011.519836825965500,38170.852799979286000,3.817085279997929,b. 1 à 5 ha,B
79,6704.000000000000000,BEACONSFIELD-BAIE D'URFE,GRAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.172499397646960,6360.183624788809500,0.636018362478881,a- Moins de 1 ha,A
80,6727.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC TRENHOLME,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,997.249096138304590,52913.506899978282000,5.291350689997828,c. 5 à 10 ha,E
81,7434.000000000000000,LASALLE,LEROUX,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,8,1024.755663129579500,52831.963100042682000,5.283196310004268,c. 5 à 10 ha,D
83,7393.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,JEAN-MARIE-LAMONDE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.338383734261950,2861.995200008153900,0.286199520000815,a- Moins de 1 ha,A
84,7396.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,SAINT-GREGOIRE-LE-GRAND,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,389.206781441072220,9091.495899996964000,0.909149589999696,a- Moins de 1 ha,A
85,6661.000000000000000,AHUNSTIC-CARTIERVILLE,PARC BERTHE-LOUARD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,207.084933748911790,2559.812195800640000,0.255981219580064,a- Moins de 1 ha,A
86,7021.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC GERMAINE-PEPIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201.870582561195760,2422.021109459392400,0.242202110945939,a- Moins de 1 ha,A
87,6745.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC DE SOUSA-MENDES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269.056494995842850,2768.309282267037800,0.276830928226704,a- Moins de 1 ha,A
88,6752.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,CALUMET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331.513018568558440,6227.009549983777100,0.622700954998378,a- Moins de 1 ha,A
89,6724.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC GEORGE SAINT-PIERRE,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,746.213324948744460,28924.986600032764000,2.892498660003276,b. 1 à 5 ha,C
90,7255.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC MOLSON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,682.583866986051130,28922.498400012719000,2.892249840001272,b. 1 à 5 ha,B
91,7187.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,PIERRE-BLANCHET,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,698.729075336080200,28269.498899976868000,2.826949889997687,b. 1 à 5 ha,B
92,6966.000000000000000,L'ILE-BIZARD-SAINTE-GENEVIEVE-SAINTE-ANNE-DE-BELLEVUE,PARC AUMAIS,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,729.518313506754340,28249.522849976180000,2.824952284997618,b. 1 à 5 ha,B
93,7173.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,MARIE-CLAIRE-DAVELUY,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,787.576500411265330,28123.468150059103000,2.812346815005910,b. 1 à 5 ha,B
94,7269.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC SAINT-EMILE,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,809.691665650678030,28039.993250006468000,2.803999325000647,b. 1 à 5 ha,C
95,7608.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,MAIMONIDES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,674.748495520165080,28012.998250002973000,2.801299825000297,b. 1 à 5 ha,C
97,7679.000000000000000,POINTE-CLAIRE,DELMAR & LES CANOTS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,793.831589242332480,27563.465300048945000,2.756346530004894,b. 1 à 5 ha,B
98,6799.000000000000000,DORVAL,ST-CHARLES,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,1133.471899191260500,27529.482950048965000,2.752948295004897,b. 1 à 5 ha,C
99,6749.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,ALOUETTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,801.732904103663490,27491.007149977853000,2.749100714997785,b. 1 à 5 ha,B
100,7163.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,LA VALINIERE / MAURICE-DUPLESSIS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,666.651987618973640,27328.519349967130000,2.732851934996713,b. 1 à 5 ha,B
101,7056.000000000000000,PIERREFONDS-SENNEVILLE,"CHATEAU-PIERREFONDS, DU",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,663.499411454156070,27287.504199997864000,2.728750419999786,b. 1 à 5 ha,B
103,7592.000000000000000,OUTREMONT,JOYCE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,660.295561342234810,26963.496350021200000,2.696349635002120,b. 1 à 5 ha,B
104,6662.000000000000000,AHUNSTIC-CARTIERVILLE,PARC RAIMBAULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1353.981271310653700,43143.007300022597000,4.314300730002260,b. 1 à 5 ha,C
105,7459.000000000000000,SAINT-LAURENT,PARC GOHIER,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,670.296367388708750,26758.498049988310000,2.675849804998831,b. 1 à 5 ha,C
106,7664.000000000000000,POINTE-CLAIRE,LAKESIDE,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,8,677.089082803815470,26578.015999972820000,2.657801599997282,b. 1 à 5 ha,D
108,6685.000000000000000,ANJOU,DE TALCY,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1136.773839577067700,26166.000750008727000,2.616600075000873,b. 1 à 5 ha,B
109,6957.000000000000000,LE SUD-OUEST,PARC CAMPBELL-CENTRE,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,754.239137892906680,26152.000299999490000,2.615200029999949,b. 1 à 5 ha,C
125,6663.000000000000000,AHUNSTIC-CARTIERVILLE,PARC SAINT-ALPHONSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,920.487556806269820,33617.531649951234000,3.361753164995124,b. 1 à 5 ha,C
126,7431.000000000000000,LASALLE,LOUIS-MARIE GAGNON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1617.560228688825200,33598.486300018281000,3.359848630001828,b. 1 à 5 ha,B
127,7031.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC SAINT-VICTOR,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,6,731.562066024384880,33245.980250048553000,3.324598025004856,b. 1 à 5 ha,C
128,7665.000000000000000,POINTE-CLAIRE,NORTHVIEW,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,8,905.997208250817720,33146.989350003088000,3.314698935000309,b. 1 à 5 ha,D
129,7447.000000000000000,LASALLE,RIVERSIDE,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,9,757.314751259719290,32946.479000025676000,3.294647900002568,b. 1 à 5 ha,D
130,6739.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC VAN HORNE,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,735.212870212392770,32943.996200006455000,3.294399620000645,b. 1 à 5 ha,C
131,7699.000000000000000,MONTREAL-NORD,CURE-PILON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,880.200848700912390,32638.976550029838000,3.263897655002984,b. 1 à 5 ha,C
132,7039.000000000000000,VILLE MONT-ROYAL,PARC CONNAUGHT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,726.264572113156870,32405.498299997889000,3.240549829999789,b. 1 à 5 ha,B
133,6690.000000000000000,BEACONSFIELD-BAIE D'URFE,ALLANCROFT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,746.924782140510160,33935.587025417452000,3.393558702541745,b. 1 à 5 ha,D
135,7416.000000000000000,PARCS NATURE,CAP SAINT-JACQUES,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,10532.895780911427000,2742210.928500051600000,274.221092850005160,e. 20 ha et plus,F
136,7412.000000000000000,PARCS NATURE,BOIS DE L'ILE BLIZARD,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,16969.630087141522000,2149823.450400209100000,214.982345040020900,e. 20 ha et plus,F
137,7406.000000000000000,GRANDS PARCS URBAINS,JEAN-DRAPEAU,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,25841.585508648295000,2132005.528999935400000,213.200552899993540,e. 20 ha et plus,F
139,7408.000000000000000,GRANDS PARCS URBAINS,MAISONNEUVE,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,5,3579.854236070415900,669179.969600076670000,66.917996960007670,e. 20 ha et plus,F
140,6754.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,CENTENAIRE ET ECOLE DES SOURCES,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,7,6979.588856716000000,425744.925050112300000,42.574492505011229,e. 20 ha et plus,E
141,7668.000000000000000,POINTE-CLAIRE,TERRA COTTA,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,6,4538.685565349589500,468077.435650124330000,46.807743565012430,e. 20 ha et plus,C
142,7405.000000000000000,GRANDS PARCS URBAINS,JARRY,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,9,3480.367345935817000,438362.500749983770000,43.836250074998375,e. 20 ha et plus,D
143,7468.000000000000000,SAINT-LAURENT,PARC MARCEL-LAURIN,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,3961.822189113089300,434182.471650053160000,43.418247165005319,e. 20 ha et plus,D
144,7407.000000000000000,GRANDS PARCS URBAINS,LA FONTAINE,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,9,4820.600677621301700,372819.511199970960000,37.281951119997096,e. 20 ha et plus,E
145,6657.000000000000000,AHUNSTIC-CARTIERVILLE,PARC MARCELIN-WILSON,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,10,3498.595649592144100,278550.056199869490000,27.855005619986947,e. 20 ha et plus,D
146,7298.000000000000000,VERDUN,ARTHUR-THERRIEN,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,6,2486.336098728463200,203417.576099895730000,20.341757609989571,e. 20 ha et plus,D
147,7563.000000000000000,VILLE-MARIE,PARC DU BASSIN BONSECOURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5751.597852128295900,175068.953150084620000,17.506895315008460,d. 10 à 20 ha,E
151,6946.000000000000000,LE SUD-OUEST,PARC DES CORDONNIERS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.118769732054320,1657.002049991517700,0.165700204999152,a- Moins de 1 ha,A
153,7320.000000000000000,VERDUN,MARIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.521050633241660,9152.719797756411900,0.915271979775641,a- Moins de 1 ha,A
154,7295.000000000000000,VERDUN,ADRIEN DARCHAMBAULT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1180.332574438094300,48564.999599980685000,4.856499959998069,b. 1 à 5 ha,B
156,7322.000000000000000,VERDUN,MONSEIGNEUR-J.-A.-RICHARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.964957707496300,5630.049432866768300,0.563004943286677,a- Moins de 1 ha,A
157,7203.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,"RIVIERE, DE LA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.390751166808970,1758.000950018386400,0.175800095001839,a- Moins de 1 ha,A
301,7390.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,GIOVANNINA-DI TOMASO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.772618097997220,3407.072205445864700,0.340707220544586,a- Moins de 1 ha,A
302,7376.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,CHAMPDORE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,943.865730757906930,52084.108007899704000,5.208410800789970,c. 5 à 10 ha,E
305,7343.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,DES REVES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.043838857454320,861.002050001517550,0.086100205000152,a- Moins de 1 ha,A
306,6998.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC RAYMOND-PREFONTAINE,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,781.393294522826860,32318.487250011658000,3.231848725001166,b. 1 à 5 ha,C
307,7327.000000000000000,VERDUN,"REINE ELISABETH, DE LA",1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6,867.485726691229960,32279.498750037124000,3.227949875003712,b. 1 à 5 ha,D
308,6760.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,ELM,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,8,790.056287284773700,31962.959250084226000,3.196295925008423,b. 1 à 5 ha,D
309,6683.000000000000000,ANJOU,ROGER-ROUSSEAU,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,8,803.930765128766320,31951.003450004140000,3.195100345000414,b. 1 à 5 ha,D
310,6659.000000000000000,AHUNSTIC-CARTIERVILLE,PARC NICOLAS-VIEL,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,841.953138348694440,31660.993999980190000,3.166099399998019,b. 1 à 5 ha,B
311,6646.000000000000000,AHUNSTIC-CARTIERVILLE,PARC D'AUTEUIL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,738.907207985982270,31616.991150030033000,3.161699115003003,b. 1 à 5 ha,B
312,7215.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,SAMUEL-MORSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,745.335496373617050,30554.974750012891000,3.055497475001289,b. 1 à 5 ha,B
313,6694.000000000000000,BEACONSFIELD-BAIE D'URFE,BEACONSFIELD HEIGHTS,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,751.015176414614640,30341.506399979127000,3.034150639997913,b. 1 à 5 ha,D
314,7698.000000000000000,MONTREAL-NORD,CHARLEROI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,700.747826826220830,30097.490850015543000,3.009749085001555,b. 1 à 5 ha,C
315,7422.000000000000000,LASALLE,HAYWARD,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,8,854.412956219103420,29957.989900002158000,2.995798990000216,b. 1 à 5 ha,D
316,7591.000000000000000,OUTREMONT,OUTREMONT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,690.478727499906880,29955.509399984032000,2.995550939998403,b. 1 à 5 ha,B
317,6815.000000000000000,KIRKLAND,HARRIS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,517.619059853566230,14811.005349980911000,1.481100534998091,b. 1 à 5 ha,B
318,6783.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,VICTOR P.GRAY,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,540.317841579324520,14734.994100030022000,1.473499410003002,b. 1 à 5 ha,C
589,6918.000000000000000,LE SUD-OUEST,PARC DU VILLAGE TURCOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106.455037803838540,669.277352185450010,0.066927735218545,a- Moins de 1 ha,A
590,7184.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,PERRAS-SALOMON-MARION,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,785.605750294173050,28623.491849973845000,2.862349184997385,b. 1 à 5 ha,B
591,7335.000000000000000,VERDUN,WILIBRORD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,409.923785167220900,10373.000899973471000,1.037300089997347,b. 1 à 5 ha,B
592,7372.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,SAINT-ROCH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.916463103431060,10331.516399972141000,1.033151639997214,b. 1 à 5 ha,B
594,7473.000000000000000,SAINT-LAURENT,PARC PETIT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,405.368038671629960,10189.008199976070000,1.018900819997607,b. 1 à 5 ha,C
595,6644.000000000000000,AHUNSTIC-CARTIERVILLE,PARC DE BORDEAUX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,547.260139515743500,10177.495050008409000,1.017749505000841,b. 1 à 5 ha,B
596,6896.000000000000000,LE PLATEAU-MONT-ROYAL,PARC SAINT-PIERRE-CLAVER,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,418.570091348860730,10164.508749990135000,1.016450874999014,b. 1 à 5 ha,C
597,7160.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,JOHN-M.-KENNEDY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,405.442253169819140,10149.998800007039000,1.014999880000704,b. 1 à 5 ha,B
598,6869.000000000000000,LE PLATEAU-MONT-ROYAL,PARC DE LORIMIER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.780726885604510,10145.003149994649000,1.014500314999465,b. 1 à 5 ha,B
600,6999.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC SAINT-ALOYSIUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,409.419442958337360,10090.503249989479000,1.009050324998948,b. 1 à 5 ha,C
602,7047.000000000000000,PIERREFONDS-SENNEVILLE,ANDERSON,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,425.713059404188700,9860.993950010277300,0.986099395001028,a- Moins de 1 ha,A
603,6731.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC COFFEE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,506.348606429050730,9744.997749993821300,0.974499774999382,a- Moins de 1 ha,A
604,7276.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC DE L'UKRAINE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,406.241593289131570,9732.001799986941500,0.973200179998694,a- Moins de 1 ha,A
605,7516.000000000000000,VILLE-MARIE,PARC WALTER-STEWART,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,429.112056641132990,9730.506299994298400,0.973050629999430,a- Moins de 1 ha,A
882,7267.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC SAINT-AMBROISE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.589830643129860,6376.505000011506100,0.637650500001151,a- Moins de 1 ha,A
883,7347.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,VICTORIEN-PESANT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229.513623744020350,2774.830235984208200,0.277483023598421,a- Moins de 1 ha,A
884,7348.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,DE L'AMITIE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.147613185734660,2720.549100014037800,0.272054910001404,a- Moins de 1 ha,A
